00:23:CD:12:7F:7D,EIRRG H118+,30,-85,,,
64:66:B3:B6:B4:8A,,22,-89,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,22,-89,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,20,-90,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,66,-67,,,
00:27:22:C6:48:9B,TelkomUniversity,28,-86,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
04:95:E6:BE:2F:A8,modal_dong,39,-81,,,
60:E3:27:B6:2A:95,EIRRG H118,28,-86,,,
BC:C0:0F:23:0C:E8,Gedung D 12,38,-81,,,
FC:A6:CD:34:96:90,04FS_349690,25,-88,,,
00:23:CD:12:7F:7D,EIRRG H118+,30,-85,,,
64:66:B3:B6:B4:8A,,22,-89,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,22,-89,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,20,-90,,,
