1C:77:F6:EE:BC:07,pororoo,28,-86,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
60:E3:27:B6:2A:95,EIRRG H118,33,-84,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
C8:3A:35:22:08:38,Tenda_220838,21,-90,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,,,
00:27:22:C6:48:9B,TelkomUniversity,25,-88,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,60,-70,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,28,-86,,,
00:27:22:AE:8F:45,TelkomUniversity,17,-92,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,20,-90,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,24,-88,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,24,-88,,,
64:66:B3:B6:B4:8A,,24,-88,,,
00:23:CD:12:7F:7D,EIRRG H118+,36,-82,,,
1C:77:F6:EE:BC:07,pororoo,36,-82,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
60:E3:27:B6:2A:95,EIRRG H118,33,-84,,,
04:95:E6:BE:2F:A8,modal_dong,41,-80,,,
C8:3A:35:22:08:38,Tenda_220838,22,-89,,,
BC:C0:0F:23:0C:E8,Gedung D 12,24,-88,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,,,
00:27:22:C6:48:9B,TelkomUniversity,27,-87,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,64,-68,,,
00:27:22:C6:46:43,TelkomUniversity,16,-92,,,
FC:A6:CD:34:96:90,04FS_349690,25,-88,,,
00:27:22:AE:8F:45,TelkomUniversity,17,-92,,,
30:B5:C2:31:B6:76,Nethost Plash 11a,18,-91,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,21,-90,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,21,-90,,,
64:66:B3:B6:B4:8A,,21,-90,,,
00:23:CD:12:7F:7D,EIRRG H118+,32,-84,,,
1C:77:F6:EE:BC:07,pororoo,38,-81,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
60:E3:27:B6:2A:95,EIRRG H118,30,-85,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
C8:3A:35:22:08:38,Tenda_220838,21,-90,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,26,-87,,,
00:27:22:C6:48:9B,TelkomUniversity,24,-88,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,66,-67,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,26,-87,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,25,-88,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,,,
64:66:B3:B6:B4:8A,,23,-89,,,
00:23:CD:12:7F:7D,EIRRG H118+,33,-84,,,
1C:77:F6:EE:BC:07,pororoo,32,-84,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
60:E3:27:B6:2A:95,EIRRG H118,30,-85,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
C8:3A:35:22:08:38,Tenda_220838,20,-90,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,,,
00:27:22:C6:48:9B,TelkomUniversity,25,-88,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,60,-70,,,
00:27:22:C6:46:43,TelkomUniversity,16,-92,,,
FC:A6:CD:34:96:90,04FS_349690,29,-86,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,25,-88,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,,,
64:66:B3:B6:B4:8A,,23,-89,,,
C0:4A:00:4A:30:3A,Laboratorium Dasar Komputer,21,-90,,,
00:23:CD:12:7F:7D,EIRRG H118+,35,-83,,,
1C:77:F6:EE:BC:07,pororoo,37,-82,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
04:95:E6:BE:2F:A8,modal_dong,38,-81,,,
C8:3A:35:22:08:38,Tenda_220838,20,-90,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,27,-87,,,
00:27:22:C6:48:9B,TelkomUniversity,21,-90,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,68,-66,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,29,-86,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,25,-88,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,,,
64:66:B3:B6:B4:8A,,23,-89,,,
C0:4A:00:4A:30:3A,Laboratorium Dasar Komputer,21,-90,,,
00:23:CD:12:7F:7D,EIRRG H118+,37,-82,,,
1C:77:F6:EE:BC:07,pororoo,37,-82,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
04:95:E6:BE:2F:A8,modal_dong,42,-79,,,
C8:3A:35:22:08:38,Tenda_220838,20,-90,,,
BC:C0:0F:23:0C:E8,Gedung D 12,35,-83,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,26,-87,,,
00:27:22:C6:48:9B,TelkomUniversity,24,-88,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,68,-66,,,
00:27:22:C6:46:43,TelkomUniversity,20,-90,,,
FC:A6:CD:34:96:90,04FS_349690,29,-86,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,20,-90,,,
C0:4A:00:4A:30:3A,Laboratorium Dasar Komputer,21,-90,,,
60:E3:27:B6:2A:95,EIRRG H118,28,-86,,,
1C:77:F6:EE:BC:07,pororoo,38,-81,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
04:95:E6:BE:2F:A8,modal_dong,41,-80,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,26,-87,,,
00:27:22:C6:48:9B,TelkomUniversity,26,-87,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,69,-66,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,,,
60:E3:27:B6:2A:95,EIRRG H118,28,-86,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,22,-89,,,
1C:77:F6:EE:BC:07,pororoo,39,-81,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
04:95:E6:BE:2F:A8,modal_dong,40,-80,,,
BC:C0:0F:23:0C:E8,Gedung D 12,34,-83,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,,,
00:27:22:C6:48:9B,TelkomUniversity,24,-88,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,65,-68,,,
00:27:22:C6:46:43,TelkomUniversity,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,,,
60:E3:27:B6:2A:95,EIRRG H118,28,-86,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,22,-89,,,
00:23:CD:12:7F:7D,EIRRG H118+,32,-84,,,
C8:3A:35:22:08:38,Tenda_220838,18,-91,,,
FC:A6:CD:34:96:90,04FS_349690,29,-86,,,
1C:77:F6:EE:BC:07,pororoo,35,-83,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
04:95:E6:BE:2F:A8,modal_dong,42,-79,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,,,
00:27:22:C6:48:9B,TelkomUniversity,24,-88,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,64,-68,,,
00:27:22:C6:46:43,TelkomUniversity,16,-92,,,
FC:A6:CD:34:96:90,04FS_349690,27,-87,,,
64:66:B3:B6:B4:89,Speedy Instan@wifi.id,23,-89,,,
60:E3:27:B6:2A:95,EIRRG H118,27,-87,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,19,-91,,,
00:23:CD:12:7F:7D,EIRRG H118+,32,-84,,,
C8:3A:35:22:08:38,Tenda_220838,23,-89,,,
FC:A6:CD:34:96:90,04FS_349690,29,-86,,,
1C:77:F6:EE:BC:07,pororoo,37,-82,,,
54:E6:FC:A4:0C:FC,[ APTRG DMZ ],70,-65,,,
04:95:E6:BE:2F:A8,modal_dong,42,-79,,,
BC:C0:0F:23:0C:E8,Gedung D 12,33,-84,,,
0C:80:63:DF:E9:EA,Praktikum I-SMILE,28,-86,,,
00:27:22:C6:48:9B,TelkomUniversity,27,-87,,,
A0:F3:C1:B0:94:D6,APTRG juara umum !,70,-65,,,
00:27:22:C6:46:43,TelkomUniversity,18,-91,,,
60:E3:27:B6:2A:95,EIRRG H118,28,-86,,,
64:66:B3:B6:B4:88,LABORATORIUM N301 ,19,-91,,,
00:23:CD:12:7F:7D,EIRRG H118+,36,-82,,,
C8:3A:35:22:08:38,Tenda_220838,19,-91,,,
FC:A6:CD:34:96:90,04FS_349690,32,-84,,,
FC:A6:CD:31:1F:B0,04FS_311fb0,15,-93,,,
00:27:22:AE:8F:45,TelkomUniversity,14,-93,,,
